latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-22.0859,-54.7925,319.6,1.1,1,2024-01-03,1744,Aqua,MODIS,55,61.03,302.6,9.5,D,2
-22.0177,-53.8214,323,1,1,2024-01-03,1744,Aqua,MODIS,59,61.03,306,15,D,0
-22.0103,-52.8703,319.7,1,1,2024-01-03,1744,Aqua,MODIS,37,61.03,302.6,7.5,D,0
-22.167,-53.7051,325.4,1,1,2024-01-03,1744,Aqua,MODIS,41,61.03,306.7,13,D,0
-22.337,-54.8198,315.8,1.1,1,2024-01-03,1744,Aqua,MODIS,53,61.03,299,7.3,D,0
-22.421,-54.6945,319.4,1.1,1,2024-01-03,1744,Aqua,MODIS,37,61.03,304.5,11.2,D,0
-22.2067,-52.7656,327.7,1,1,2024-01-03,1744,Aqua,MODIS,57,61.03,310.5,13.5,D,0
-22.2053,-52.756,328.5,1,1,2024-01-03,1744,Aqua,MODIS,58,61.03,310.2,14.2,D,0
-22.4255,-53.5848,326.7,1,1,2024-01-03,1744,Aqua,MODIS,45,61.03,307.4,13.2,D,0
-22.5786,-54.156,323.2,1,1,2024-01-03,1744,Aqua,MODIS,52,61.03,306.6,12.4,D,0
-22.7565,-54.6709,319.2,1.1,1,2024-01-03,1744,Aqua,MODIS,40,61.03,303.6,12.2,D,0
-22.5291,-52.7647,328.7,1,1,2024-01-03,1744,Aqua,MODIS,57,61.03,312.5,15,D,0
-22.7723,-54.4348,319.4,1.1,1,2024-01-03,1744,Aqua,MODIS,22,61.03,301.8,7.6,D,0
-22.7583,-53.7924,320.3,1,1,2024-01-03,1744,Aqua,MODIS,27,61.03,304.4,9.3,D,0
-18.6315,-51.7869,318.2,1.1,1,2024-01-03,1745,Aqua,MODIS,62,61.03,288.8,12.3,D,0
-19.6412,-53.1074,326.2,1,1,2024-01-03,1745,Aqua,MODIS,38,61.03,306.8,12.8,D,0
-20.724,-50.7367,330.1,1.2,1.1,2024-01-03,1745,Aqua,MODIS,47,61.03,305.2,19.7,D,0
-21.5844,-54.3408,325.1,1,1,2024-01-03,1745,Aqua,MODIS,56,61.03,306.9,14,D,0
-17.4396,-51.5546,315.4,1.2,1.1,2024-01-03,1746,Aqua,MODIS,26,61.03,294.3,9.6,D,0
-12.7094,-55.6683,318.8,1,1,2024-01-03,1747,Aqua,MODIS,66,61.03,298.4,11.5,D,0
-7.9398,-63.1148,312.3,2.5,1.5,2024-01-03,1748,Aqua,MODIS,49,61.03,292.7,21.3,D,0
-3.1905,-54.5235,331.2,1.2,1.1,2024-01-03,1749,Aqua,MODIS,84,61.03,294.6,29.1,D,0
-3.2283,-53.0542,321.4,1.5,1.2,2024-01-03,1749,Aqua,MODIS,63,61.03,292.1,20.3,D,0
-3.4053,-54.0398,343.1,1.3,1.1,2024-01-03,1749,Aqua,MODIS,86,61.03,297.2,56.9,D,0
-3.4049,-53.8244,328,1.3,1.1,2024-01-03,1749,Aqua,MODIS,80,61.03,297.2,25.9,D,0
-3.4032,-53.8128,354.7,1.3,1.1,2024-01-03,1749,Aqua,MODIS,97,61.03,298.7,95.2,D,0
-3.415,-53.823,334.2,1.3,1.1,2024-01-03,1749,Aqua,MODIS,81,61.03,294.4,37.1,D,0
-3.8075,-54.0512,317.1,1.2,1.1,2024-01-03,1749,Aqua,MODIS,40,61.03,293.9,10.4,D,0
-3.9594,-53.5604,321.6,1.3,1.1,2024-01-03,1749,Aqua,MODIS,69,61.03,293.4,16,D,0
-3.7652,-51.5733,322.9,1.9,1.3,2024-01-03,1749,Aqua,MODIS,51,61.03,295.1,29.5,D,0
-4.1371,-53.9388,328.9,1.3,1.1,2024-01-03,1749,Aqua,MODIS,82,61.03,296.7,26.8,D,0
-4.1396,-53.943,317.5,1.3,1.1,2024-01-03,1749,Aqua,MODIS,50,61.03,296.7,11,D,0
-3.75,-59.2201,319.4,1.1,1.1,2024-01-03,1749,Aqua,MODIS,64,61.03,289.5,14.3,D,0
-3.7025,-59.1914,316.8,1.1,1.1,2024-01-03,1749,Aqua,MODIS,46,61.03,287.9,11.9,D,0
-2.052,-56.2016,316.4,1,1,2024-01-03,1750,Aqua,MODIS,46,61.03,297.8,5.9,D,0
-2.3421,-55.725,317.4,1.1,1,2024-01-03,1750,Aqua,MODIS,57,61.03,293,9.7,D,0
-3.1281,-61.1604,313,1.5,1.2,2024-01-03,1750,Aqua,MODIS,46,61.03,295.6,9.3,D,0
-3.7784,-65.0742,319.3,3,1.7,2024-01-03,1750,Aqua,MODIS,63,61.03,292.6,61.2,D,0
-3.0479,-59.0795,327.5,1.1,1,2024-01-03,1750,Aqua,MODIS,83,61.03,295.6,21.9,D,0
-3.0988,-59.1022,314.6,1.1,1,2024-01-03,1750,Aqua,MODIS,54,61.03,295.6,7.2,D,0
-2.6469,-54.372,322.4,1.2,1.1,2024-01-03,1750,Aqua,MODIS,54,61.03,295.8,15.1,D,0
-2.6717,-54.2673,317.4,1.3,1.1,2024-01-03,1750,Aqua,MODIS,60,61.03,295.5,8.7,D,0
-3.7509,-61.2446,309.7,1.5,1.2,2024-01-03,1750,Aqua,MODIS,53,61.03,291.2,9.5,D,0
-0.1852,-60.8842,315.3,1.3,1.1,2024-01-03,1750,Aqua,MODIS,68,61.03,296.9,10.9,D,0
-0.1836,-60.8729,316.5,1.3,1.1,2024-01-03,1750,Aqua,MODIS,70,61.03,294.3,12.4,D,0
-0.215,-60.9493,310.7,1.3,1.1,2024-01-03,1750,Aqua,MODIS,56,61.03,295,5.9,D,0
-0.2133,-60.9379,313.8,1.3,1.1,2024-01-03,1750,Aqua,MODIS,65,61.03,296.5,9.7,D,0
-0.278,-60.6831,307.5,1.2,1.1,2024-01-03,1750,Aqua,MODIS,19,61.03,289.5,5,D,0
-1.7817,-60.1178,320.7,1.2,1.1,2024-01-03,1750,Aqua,MODIS,70,61.03,277.6,15.9,D,0
-1.7802,-60.1073,341.6,1.2,1.1,2024-01-03,1750,Aqua,MODIS,91,61.03,279.9,52.7,D,0
-1.5004,-55.8939,326.5,1.1,1,2024-01-03,1750,Aqua,MODIS,81,61.03,293.9,19.6,D,0
-1.567,-54.9603,320.5,1.2,1.1,2024-01-03,1750,Aqua,MODIS,50,61.03,299.2,8.1,D,0
-1.6471,-55.0169,328,1.2,1.1,2024-01-03,1750,Aqua,MODIS,76,61.03,297.3,20,D,0
-1.6456,-55.0065,390.1,1.2,1.1,2024-01-03,1750,Aqua,MODIS,100,61.03,302.2,238.5,D,0
-1.644,-54.9962,320.9,1.2,1.1,2024-01-03,1750,Aqua,MODIS,52,61.03,298.7,9.8,D,0
-1.6552,-55.0051,345.1,1.2,1.1,2024-01-03,1750,Aqua,MODIS,93,61.03,298.3,53.5,D,0
1.7767,-61.1121,334.5,1.2,1.1,2024-01-03,1751,Aqua,MODIS,82,61.03,302.2,36.4,D,0
3.2816,-60.6426,350.8,1.1,1.1,2024-01-03,1751,Aqua,MODIS,95,61.03,302.6,61.5,D,0
3.2831,-60.6327,330.9,1.1,1.1,2024-01-03,1751,Aqua,MODIS,65,61.03,301.4,21.5,D,0
3.2707,-60.6512,325.9,1.1,1.1,2024-01-03,1751,Aqua,MODIS,51,61.03,300.1,10.6,D,0
3.2722,-60.6412,342.7,1.1,1.1,2024-01-03,1751,Aqua,MODIS,90,61.03,303.3,41.3,D,0
3.1419,-61.2284,321.3,1.2,1.1,2024-01-03,1751,Aqua,MODIS,28,61.03,303.2,11.1,D,0
3.1853,-60.3055,325.9,1.1,1,2024-01-03,1751,Aqua,MODIS,61,61.03,305.3,10.7,D,0
3.1746,-60.3138,335,1.1,1,2024-01-03,1751,Aqua,MODIS,85,61.03,305.7,23.3,D,0
3.176,-60.3042,343.4,1.1,1,2024-01-03,1751,Aqua,MODIS,91,61.03,305.1,39.2,D,0
2.9902,-60.0593,343.7,1.1,1,2024-01-03,1751,Aqua,MODIS,91,61.03,308,41.7,D,0
2.9916,-60.0499,342.9,1.1,1,2024-01-03,1751,Aqua,MODIS,90,61.03,307.1,39.3,D,0
2.9838,-60.0528,339.9,1.1,1,2024-01-03,1751,Aqua,MODIS,88,61.03,307.2,31.5,D,0
2.808,-60.2353,325.1,1.1,1,2024-01-03,1751,Aqua,MODIS,15,61.03,307.2,13,D,0
2.7794,-60.1272,332,1.1,1,2024-01-03,1751,Aqua,MODIS,82,61.03,300.9,27.4,D,0
2.3301,-59.7882,324.9,1.1,1,2024-01-03,1751,Aqua,MODIS,76,61.03,305.1,9.7,D,0
1.8568,-61.2663,323.8,1.3,1.1,2024-01-03,1751,Aqua,MODIS,59,61.03,303.7,18.6,D,0
2.0282,-59.7737,328.7,1.1,1,2024-01-03,1751,Aqua,MODIS,82,61.03,303.3,21.1,D,0
1.7751,-61.1231,338.6,1.2,1.1,2024-01-03,1751,Aqua,MODIS,0,61.03,302.4,43.7,D,0
1.7582,-60.4171,327,1.1,1.1,2024-01-03,1751,Aqua,MODIS,81,61.03,293,24,D,0
1.6564,-60.4781,319.6,1.2,1.1,2024-01-03,1751,Aqua,MODIS,73,61.03,289.2,16.9,D,0
1.6703,-60.2545,322.5,1.1,1.1,2024-01-03,1751,Aqua,MODIS,76,61.03,289.3,19.5,D,0
1.6718,-60.2446,355.1,1.1,1.1,2024-01-03,1751,Aqua,MODIS,98,61.03,291.2,83.3,D,0
1.637,-60.1835,308.3,1.1,1.1,2024-01-03,1751,Aqua,MODIS,24,61.03,287.3,5.6,D,0
0.892,-63.9041,313.8,2,1.4,2024-01-03,1751,Aqua,MODIS,45,61.03,297.8,15,D,0
0.8796,-63.9022,321,2,1.4,2024-01-03,1751,Aqua,MODIS,75,61.03,297.8,34.2,D,0
1.2012,-59.8795,316.6,1.1,1,2024-01-03,1751,Aqua,MODIS,70,61.03,278.6,15.9,D,0
1.1178,-59.5728,338.7,1.1,1,2024-01-03,1751,Aqua,MODIS,90,61.03,300.1,37.2,D,0
1.1192,-59.5634,365.9,1.1,1,2024-01-03,1751,Aqua,MODIS,100,61.03,299.9,104.5,D,0
1.1087,-59.5715,314.8,1.1,1,2024-01-03,1751,Aqua,MODIS,23,61.03,299,6.4,D,0
1.0982,-59.5796,314.5,1.1,1,2024-01-03,1751,Aqua,MODIS,38,61.03,298.4,7.2,D,0
1.0995,-59.5702,339.6,1.1,1,2024-01-03,1751,Aqua,MODIS,90,61.03,298.7,39.5,D,0
0.9306,-60.5334,314.4,1.2,1.1,2024-01-03,1751,Aqua,MODIS,60,61.03,293,9.4,D,0
1.0624,-59.6323,350.8,1.1,1,2024-01-03,1751,Aqua,MODIS,96,61.03,291.8,63.5,D,0
1.083,-59.4911,337,1.1,1,2024-01-03,1751,Aqua,MODIS,89,61.03,299,34.5,D,0
1.0844,-59.4818,384,1.1,1,2024-01-03,1751,Aqua,MODIS,100,61.03,302.4,177.6,D,0
1.046,-59.5528,335.8,1.1,1,2024-01-03,1751,Aqua,MODIS,88,61.03,295.3,33.8,D,0
0.9167,-60.3627,315.4,1.2,1.1,2024-01-03,1751,Aqua,MODIS,66,61.03,297.8,8.5,D,0
1.0306,-59.4778,325.3,1.1,1,2024-01-03,1751,Aqua,MODIS,80,61.03,299.2,18.6,D,0
0.9919,-59.6164,317,1.1,1,2024-01-03,1751,Aqua,MODIS,70,61.03,294.6,11.8,D,0
0.9933,-59.6069,310.4,1.1,1,2024-01-03,1751,Aqua,MODIS,50,61.03,294.1,5.6,D,0
0.8599,-60.3907,320.1,1.2,1.1,2024-01-03,1751,Aqua,MODIS,74,61.03,300.4,13.5,D,0
0.8614,-60.3804,319.1,1.2,1.1,2024-01-03,1751,Aqua,MODIS,73,61.03,296.6,11.8,D,0
0.7316,-60.5671,313.7,1.2,1.1,2024-01-03,1751,Aqua,MODIS,60,61.03,296.3,7.6,D,0
0.6772,-60.651,312.6,1.2,1.1,2024-01-03,1751,Aqua,MODIS,55,61.03,293.8,8.2,D,0
0.6788,-60.6403,320.7,1.2,1.1,2024-01-03,1751,Aqua,MODIS,75,61.03,295.3,17.3,D,0
0.6914,-60.4171,321.1,1.2,1.1,2024-01-03,1751,Aqua,MODIS,75,61.03,297.5,14.9,D,0
0.8249,-59.369,332.4,1.1,1,2024-01-03,1751,Aqua,MODIS,86,61.03,296.8,26.6,D,0
0.8263,-59.3597,333.1,1.1,1,2024-01-03,1751,Aqua,MODIS,86,61.03,295.4,27.6,D,0
0.8158,-59.3676,336.1,1.1,1,2024-01-03,1751,Aqua,MODIS,88,61.03,299.8,32.8,D,0
0.8172,-59.3583,321.4,1.1,1,2024-01-03,1751,Aqua,MODIS,75,61.03,299,13.2,D,0
0.8054,-59.3756,321.5,1.1,1,2024-01-03,1751,Aqua,MODIS,76,61.03,296.9,13.5,D,0
0.6663,-60.2564,315.3,1.2,1.1,2024-01-03,1751,Aqua,MODIS,61,61.03,297,9.3,D,0
0.6678,-60.2462,325.6,1.1,1.1,2024-01-03,1751,Aqua,MODIS,80,61.03,299.4,20.9,D,0
0.7105,-59.7123,308.6,1.1,1,2024-01-03,1751,Aqua,MODIS,41,61.03,274.2,8.4,D,0
0.7119,-59.7027,307.8,1.1,1,2024-01-03,1751,Aqua,MODIS,28,61.03,274.9,7.9,D,0
0.6697,-59.5409,332.1,1.1,1,2024-01-03,1751,Aqua,MODIS,85,61.03,296.5,29.6,D,0
0.6711,-59.5314,368.8,1.1,1,2024-01-03,1751,Aqua,MODIS,100,61.03,300.1,118.7,D,0
0.6633,-59.5343,387.2,1.1,1,2024-01-03,1751,Aqua,MODIS,100,61.03,301.8,199.2,D,0
0.6647,-59.5249,357.3,1.1,1,2024-01-03,1751,Aqua,MODIS,98,61.03,299.2,81,D,0
0.2338,-60.599,316.7,1.2,1.1,2024-01-03,1751,Aqua,MODIS,55,61.03,278.3,16.8,D,0
0.1216,-60.4681,314.8,1.2,1.1,2024-01-03,1751,Aqua,MODIS,66,61.03,296.7,10.8,D,0
0.0719,-60.5368,331.4,1.2,1.1,2024-01-03,1751,Aqua,MODIS,85,61.03,292.9,35.4,D,0
0.0608,-60.4527,311.9,1.2,1.1,2024-01-03,1751,Aqua,MODIS,59,61.03,297.5,6.5,D,0
3.9757,-59.5063,333.5,1,1,2024-01-03,1752,Aqua,MODIS,79,61.03,308.1,22.1,D,0
4.2153,-60.1372,336.6,1.1,1,2024-01-03,1752,Aqua,MODIS,85,61.03,307.6,27.2,D,0
4.2139,-60.1466,328.5,1.1,1,2024-01-03,1752,Aqua,MODIS,59,61.03,305.9,16.4,D,0
4.3093,-60.6207,334.2,1.1,1,2024-01-03,1752,Aqua,MODIS,84,61.03,310.6,19.2,D,0
4.2167,-60.1278,337.8,1.1,1,2024-01-03,1752,Aqua,MODIS,85,61.03,308.6,28.6,D,0
3.6424,-62.4086,317.7,1.4,1.2,2024-01-03,1752,Aqua,MODIS,69,61.03,296.9,18,D,0
3.7995,-60.7812,375.3,1.1,1.1,2024-01-03,1752,Aqua,MODIS,100,61.03,307.9,140.1,D,0
3.8009,-60.7711,356.2,1.1,1.1,2024-01-03,1752,Aqua,MODIS,98,61.03,311.7,69,D,0
3.7886,-60.7898,349.2,1.1,1.1,2024-01-03,1752,Aqua,MODIS,94,61.03,301.4,52.7,D,0
3.9744,-59.5152,344.1,1,1,2024-01-03,1752,Aqua,MODIS,91,61.03,307.2,39.7,D,0
3.7806,-60.7784,370,1.1,1.1,2024-01-03,1752,Aqua,MODIS,100,61.03,306.6,119.3,D,0
3.7821,-60.7683,340.1,1.1,1.1,2024-01-03,1752,Aqua,MODIS,82,61.03,308.7,30,D,0
4.36,-60.3428,324,1.1,1,2024-01-03,1752,Aqua,MODIS,48,61.03,306.8,9,D,0
4.32,-60.6124,327.8,1.1,1,2024-01-03,1752,Aqua,MODIS,55,61.03,311.9,10.4,D,0
4.3186,-60.622,349.8,1.1,1,2024-01-03,1752,Aqua,MODIS,95,61.03,310.9,51.5,D,0
4.3171,-60.6318,332.9,1.1,1,2024-01-03,1752,Aqua,MODIS,83,61.03,309.4,17.7,D,0
4.3706,-60.3347,334.2,1.1,1,2024-01-03,1752,Aqua,MODIS,84,61.03,307.1,22.9,D,0
4.3691,-60.3444,360,1.1,1,2024-01-03,1752,Aqua,MODIS,100,61.03,309.3,80.4,D,0
4.394,-60.4948,328.1,1.1,1,2024-01-03,1752,Aqua,MODIS,73,61.03,308.9,10.8,D,0
4.3999,-60.5015,324.8,1.1,1,2024-01-03,1752,Aqua,MODIS,76,61.03,309,6.5,D,0
4.5234,-60.1717,330.8,1.1,1,2024-01-03,1752,Aqua,MODIS,82,61.03,308.9,18.6,D,0
4.44,-61.1096,314.5,1.2,1.1,2024-01-03,1752,Aqua,MODIS,56,61.03,301.4,8.6,D,0
4.4385,-61.1197,320.7,1.2,1.1,2024-01-03,1752,Aqua,MODIS,72,61.03,302.5,15.4,D,0
4.9546,-60.493,318.5,1.1,1,2024-01-03,1752,Aqua,MODIS,43,61.03,304.2,7.5,D,0
4.9849,-60.478,321,1.1,1,2024-01-03,1752,Aqua,MODIS,76,61.03,304.2,10.6,D,0
-8.5353,-35.3487,304.9,1.4,1.2,2024-01-04,0007,Terra,MODIS,62,61.03,294.7,7.4,N,0
-9.1901,-35.7315,344.3,1.5,1.2,2024-01-04,0007,Terra,MODIS,100,61.03,295.4,91,N,0
-8.9312,-35.5729,315,1.5,1.2,2024-01-04,0007,Terra,MODIS,90,61.03,294.6,20.9,N,0
-10.5929,-36.8426,310.3,1.9,1.4,2024-01-04,0007,Terra,MODIS,80,61.03,292,22.2,N,0
-9.8236,-36.5454,366,1.8,1.3,2024-01-04,0007,Terra,MODIS,100,61.03,295.8,239.2,N,0
-9.8257,-36.5615,330.9,1.8,1.3,2024-01-04,0007,Terra,MODIS,100,61.03,294.4,65.9,N,0
-9.8119,-36.5468,327.3,1.8,1.3,2024-01-04,0007,Terra,MODIS,100,61.03,294.2,55.9,N,0
-9.814,-36.5629,308.9,1.8,1.3,2024-01-04,0007,Terra,MODIS,76,61.03,294,16.1,N,0
-9.6861,-36.1906,307.4,1.7,1.3,2024-01-04,0007,Terra,MODIS,71,61.03,294.5,12.6,N,0
-9.1926,-35.7254,322.2,1.5,1.2,2024-01-04,0007,Terra,MODIS,100,61.03,294.9,33.7,N,0
-9.1944,-35.7391,310,1.5,1.2,2024-01-04,0007,Terra,MODIS,78,61.03,294.5,14.2,N,0
-9.1818,-35.7267,336.3,1.5,1.2,2024-01-04,0007,Terra,MODIS,100,61.03,294.9,66,N,0
-9.1835,-35.7404,322.7,1.5,1.2,2024-01-04,0007,Terra,MODIS,100,61.03,294.5,34,N,0
-9.1883,-35.7179,305.8,1.5,1.2,2024-01-04,0007,Terra,MODIS,60,61.03,294.6,8.2,N,0
-6.8358,-35.2204,307.1,1.3,1.1,2024-01-04,0008,Terra,MODIS,70,61.03,295.4,8.8,N,0
-21.898,-58.0098,309.2,1.6,1.2,2024-01-04,0142,Terra,MODIS,75,61.03,292.3,13.5,N,0
-2.9908,-53.7306,300.6,1.4,1.2,2024-01-04,0147,Terra,MODIS,30,61.03,284.6,4.5,N,0
-3.7844,-53.9924,302.1,1.3,1.1,2024-01-04,0147,Terra,MODIS,21,61.03,290.4,5.6,N,0
-3.41,-53.8126,320.1,1.4,1.2,2024-01-04,0147,Terra,MODIS,100,61.03,291.9,25.2,N,0
-3.4118,-53.8246,304.3,1.4,1.2,2024-01-04,0147,Terra,MODIS,60,61.03,291.3,6.1,N,0
-3.3997,-53.814,313.4,1.4,1.2,2024-01-04,0147,Terra,MODIS,87,61.03,291.4,15.9,N,0
-2.9943,-54.4734,307.5,1.3,1.1,2024-01-04,0147,Terra,MODIS,72,61.03,292.1,7.2,N,0
-2.9959,-54.4846,310.9,1.2,1.1,2024-01-04,0147,Terra,MODIS,81,61.03,292,10.4,N,0
-3.0151,-54.7585,306,1.2,1.1,2024-01-04,0147,Terra,MODIS,44,61.03,290.8,7.5,N,0
-2.6679,-54.2638,303.2,1.3,1.1,2024-01-04,0147,Terra,MODIS,54,61.03,290.9,5.1,N,0
-2.6331,-54.6626,324.5,1.2,1.1,2024-01-04,0147,Terra,MODIS,100,61.03,292,26.9,N,0
-2.6347,-54.6734,344.4,1.2,1.1,2024-01-04,0147,Terra,MODIS,100,61.03,292.4,66,N,0
-2.0806,-53.3781,314.8,1.5,1.2,2024-01-04,0147,Terra,MODIS,90,61.03,290.3,21.2,N,0
-2.0825,-53.3916,311.2,1.5,1.2,2024-01-04,0147,Terra,MODIS,82,61.03,290.2,15.9,N,0
1.1166,-59.5507,310.3,1,1,2024-01-04,0148,Terra,MODIS,78,61.03,293.6,8.6,N,0
0.668,-59.5323,317.4,1.1,1,2024-01-04,0148,Terra,MODIS,95,61.03,294.7,14.8,N,0
0.8211,-59.3598,334.4,1,1,2024-01-04,0148,Terra,MODIS,100,61.03,296.3,34.5,N,0
0.8198,-59.3689,320.8,1,1,2024-01-04,0148,Terra,MODIS,100,61.03,295.5,17.1,N,0
0.8301,-59.3611,315.6,1,1,2024-01-04,0148,Terra,MODIS,91,61.03,295,12.4,N,0
0.8288,-59.3702,307.1,1,1,2024-01-04,0148,Terra,MODIS,68,61.03,294.5,5.6,N,0
0.913,-59.5568,305.6,1,1,2024-01-04,0148,Terra,MODIS,61,61.03,294.2,5.5,N,0
1.0673,-59.6381,304.1,1.1,1,2024-01-04,0148,Terra,MODIS,53,61.03,294,4.6,N,0
2.8722,-61.1253,309.5,1.2,1.1,2024-01-04,0149,Terra,MODIS,75,61.03,295.6,9.1,N,0
1.7776,-61.1207,307,1.2,1.1,2024-01-04,0149,Terra,MODIS,66,61.03,295.1,7.4,N,0
2.3477,-60.9294,307,1.2,1.1,2024-01-04,0149,Terra,MODIS,64,61.03,295.2,6.8,N,0
2.4842,-60.6873,312.6,1.1,1.1,2024-01-04,0149,Terra,MODIS,83,61.03,295.7,10.9,N,0
2.5908,-60.9242,383.4,1.2,1.1,2024-01-04,0149,Terra,MODIS,100,61.03,300.9,204.7,N,0
2.5894,-60.9344,333.5,1.2,1.1,2024-01-04,0149,Terra,MODIS,100,61.03,296.8,38.1,N,0
2.5865,-61.4675,310.1,1.2,1.1,2024-01-04,0149,Terra,MODIS,77,61.03,295.1,10.1,N,0
4.3004,-60.8693,324.3,1.1,1,2024-01-04,0149,Terra,MODIS,100,61.03,300,20.9,N,0
4.5344,-60.7853,312.2,1.1,1,2024-01-04,0149,Terra,MODIS,84,61.03,294.8,11.4,N,0
3.1646,-61.0807,309.5,1.2,1.1,2024-01-04,0149,Terra,MODIS,74,61.03,296.4,7.8,N,0
3.2919,-60.637,311.4,1.1,1,2024-01-04,0149,Terra,MODIS,80,61.03,297.4,8.9,N,0
3.3713,-60.6783,307.4,1.1,1,2024-01-04,0149,Terra,MODIS,66,61.03,297.3,5.7,N,0
3.3358,-61.3079,306.6,1.2,1.1,2024-01-04,0149,Terra,MODIS,64,61.03,296.4,5.3,N,0
3.8993,-61.8718,303.4,1.3,1.1,2024-01-04,0149,Terra,MODIS,28,61.03,289.3,7.8,N,0
4.2242,-60.1136,308.2,1,1,2024-01-04,0149,Terra,MODIS,71,61.03,296.3,5.8,N,0
4.2228,-60.1228,306.8,1,1,2024-01-04,0149,Terra,MODIS,65,61.03,296.6,4.7,N,0
4.2215,-60.1321,311.3,1,1,2024-01-04,0149,Terra,MODIS,80,61.03,297.1,7.8,N,0
4.2925,-60.8584,311.9,1.1,1,2024-01-04,0149,Terra,MODIS,83,61.03,299.4,7.7,N,0
4.2911,-60.8681,312.2,1.1,1,2024-01-04,0149,Terra,MODIS,84,61.03,299.4,8.1,N,0
4.3018,-60.8596,322,1.1,1,2024-01-04,0149,Terra,MODIS,100,61.03,299.8,18,N,0
-3.577,-38.8565,310.1,1,1,2024-01-04,0433,Aqua,MODIS,79,61.03,293.2,8.5,N,2
-15.5718,-39.0904,304.9,1.2,1.1,2024-01-04,0437,Aqua,MODIS,62,61.03,293.3,6,N,0
3.9024,-61.8619,308.1,1,1,2024-01-04,0610,Aqua,MODIS,73,61.03,293,7.7,N,0
2.5992,-60.9281,305.5,1.1,1,2024-01-04,0610,Aqua,MODIS,65,61.03,293.9,5.8,N,0
4.3061,-60.8653,314,1,1,2024-01-04,0610,Aqua,MODIS,88,61.03,297.6,10.3,N,0
0.8298,-59.3537,306.5,1.3,1.2,2024-01-04,0611,Aqua,MODIS,68,61.03,292.6,9.3,N,0
0.6695,-59.5269,305,1.3,1.1,2024-01-04,0611,Aqua,MODIS,63,61.03,292.2,8,N,0
0.6719,-59.5332,302.9,1.3,1.1,2024-01-04,0611,Aqua,MODIS,52,61.03,292.3,6.1,N,0
0.8283,-59.3594,314.3,1.3,1.1,2024-01-04,0611,Aqua,MODIS,89,61.03,293,17.5,N,0
0.8196,-59.3552,302.8,1.3,1.2,2024-01-04,0611,Aqua,MODIS,11,61.03,292.4,5.8,N,0
-6.3193,-37.6083,323.5,1.1,1.1,2024-01-04,1231,Terra,MODIS,76,61.03,297.4,16.2,D,0
-2.4541,-44.9381,319.6,2.1,1.4,2024-01-04,1231,Terra,MODIS,50,61.03,293.5,26.3,D,0
-3.9982,-38.7017,330.5,1,1,2024-01-04,1231,Terra,MODIS,77,61.03,300.2,22.5,D,0
-4.1081,-39.1537,320.1,1,1,2024-01-04,1231,Terra,MODIS,59,61.03,303,8.6,D,0
-4.4862,-37.9409,318.4,1.1,1,2024-01-04,1231,Terra,MODIS,61,61.03,299.4,10.2,D,0
-4.4875,-37.9316,315.6,1.1,1,2024-01-04,1231,Terra,MODIS,52,61.03,300.1,8,D,0
-5.723,-37.9879,316.9,1.1,1,2024-01-04,1231,Terra,MODIS,39,61.03,299.3,5.4,D,0
-5.8232,-39.0975,331,1,1,2024-01-04,1231,Terra,MODIS,81,61.03,298.2,23.9,D,0
-5.8278,-39.3793,313.9,1,1,2024-01-04,1231,Terra,MODIS,20,61.03,295.7,7.2,D,0
-6.2016,-38.9588,324.9,1,1,2024-01-04,1231,Terra,MODIS,73,61.03,298.9,16,D,0
-6.4835,-38.1529,323.3,1.1,1,2024-01-04,1231,Terra,MODIS,72,61.03,297.5,15.4,D,0
-6.4185,-39.6958,322.8,1,1,2024-01-04,1231,Terra,MODIS,69,61.03,301.5,10.4,D,0
-7.0092,-35.5607,328.8,1.6,1.2,2024-01-04,1231,Terra,MODIS,82,61.03,296.4,43,D,0
-7.9978,-38.9068,317,1,1,2024-01-04,1232,Terra,MODIS,40,61.03,300.2,8.6,D,0
-10.128,-39.5435,321.2,1,1,2024-01-04,1232,Terra,MODIS,54,61.03,300.5,10.4,D,0
-9.3377,-40.427,319.8,1,1,2024-01-04,1232,Terra,MODIS,47,61.03,300.2,8.2,D,0
-13.9164,-39.9774,321.2,1.1,1,2024-01-04,1233,Terra,MODIS,74,61.03,293.2,14.1,D,0
-15.453,-39.9859,346.1,1.1,1,2024-01-04,1234,Terra,MODIS,94,61.03,290,52.1,D,0
-15.4516,-39.996,323,1.1,1,2024-01-04,1234,Terra,MODIS,72,61.03,290.2,14,D,0
-15.3506,-40.6509,315.3,1,1,2024-01-04,1234,Terra,MODIS,36,61.03,293.9,6.1,D,0
-15.9422,-40.0315,321.6,1.1,1,2024-01-04,1234,Terra,MODIS,58,61.03,289.3,13.3,D,0
-15.9515,-40.0327,328.7,1.1,1,2024-01-04,1234,Terra,MODIS,83,61.03,290.3,21.1,D,0
3.4488,-60.9012,326.6,1.1,1,2024-01-04,1407,Terra,MODIS,59,61.03,304.7,13,D,0
3.4321,-60.9095,338.6,1.1,1,2024-01-04,1407,Terra,MODIS,88,61.03,303.8,31.7,D,0
3.3425,-61.3057,322.4,1,1,2024-01-04,1407,Terra,MODIS,40,61.03,304.4,9,D,0
