latitude,longitude,confidence
2.5529,-61.8006,92.0
2.5541,-61.7917,62.0
2.5502,-61.7519,92.0
2.54935,-61.74065,77.5
2.5527,-61.6631,43.0
2.5474,-61.6115,84.0
2.565,-63.8649,59.0
2.5596,-61.9328,83.0
2.5627,-61.9197,42.0
2.558775,-61.90705,57.25
2.56065,-61.901799999999994,37.5
2.5569499999999996,-61.889700000000005,76.0
2.5614,-61.8801,78.0
2.5606333333333335,-61.863099999999996,62.0
2.5553,-61.8464,100.0
2.5596,-61.837599999999995,78.0
2.5585500000000003,-61.830200000000005,48.5
2.5592,-61.8197,99.0
2.5605,-61.8108,100.0
2.5618,-61.8019,95.0
2.5638,-61.7818,22.0
2.5567,-61.774,51.0
2.5622,-61.7415,43.0
2.55825,-61.6718,36.5
2.5588,-60.9016,84.0
2.5603,-60.892,98.0
2.5701,-63.865,54.0
2.5664,-63.8554,61.0
2.569233333333333,-61.915866666666666,84.66666666666667
2.569,-61.9086,66.0
2.5721,-61.9032,73.0
2.569,-61.8944,45.0
2.5665,-61.8834,87.0
2.567,-61.8691,70.0
2.5711,-61.8605,18.0
2.5703,-61.8403,47.5
2.571875,-61.830075,80.0
2.566,-61.8247,57.0
2.5652,-61.7912,76.0
2.5682,-61.7574,97.0
2.5695,-61.7485,100.0
2.5707,-61.7396,97.0
2.5708,-61.72945,70.5
2.569475,-61.71935,56.5
2.5674,-61.7138,22.0
2.5693,-60.8395,69.0
2.56965,-60.06375,60.5
2.5711,-59.8348,50.0
2.5655,-59.8178,86.0
2.5833999999999997,-61.91910000000001,73.33333333333333
2.5801,-61.908500000000004,100.0
2.5769,-61.8991,100.0
2.57735,-61.88875,70.5
2.5794,-61.8815,64.0
2.5761,-61.8659,58.0
2.5826,-61.8452,9.0
2.5841,-61.8343,69.5
2.5756,-61.7993,74.0
2.5799,-61.7842,68.0
2.5784,-61.7498,100.0
2.5797,-61.7409,100.0
2.5809,-61.732,93.0
2.5801499999999997,-61.7203,60.0
2.5769,-60.9269,64.0
2.57815,-60.8378,93.5
2.5771,-60.8286,39.0
2.5768,-60.6484,17.0
2.5757,-60.0751,99.0
2.5808,-59.8334,84.0
2.5921,-63.8927,63.0
2.591,-61.93145,52.0
2.5914,-61.921933333333335,44.666666666666664
2.5857,-61.9004,100.0
2.5895,-61.8899,98.0
2.5894500000000003,-61.8811,47.0
2.5892,-61.8676,75.0
2.5922,-61.8465,65.0
2.5861,-61.8198,48.0
2.5872,-61.8147,68.0
2.5939,-61.7966,89.0
2.5871,-61.7498,86.0
2.5917,-61.74176666666667,65.66666666666667
2.5934,-61.7275,84.0
2.586,-61.7209,80.0
2.5877,-61.7092,49.0
2.5865,-61.4675,77.0
2.58795,-60.933099999999996,83.0
2.58895,-60.92205,85.0
2.5871,-60.8387,69.0
2.5913,-60.8178,58.0
2.5863,-60.6464,96.0
2.5883,-60.6009,61.0
2.5862,-60.1321,71.0
2.5885,-60.1163,95.0
2.5935,-60.084,19.0
2.5919,-60.061,65.0
2.5931,-60.0521,69.0
2.6027,-64.1141,0.0
2.6041,-64.1041,76.0
2.6002,-63.8797,55.0
2.5959,-61.9429,75.0
2.5983,-61.9337,88.0
2.6012500000000003,-61.919075,79.0
2.598575,-61.908825,60.75
2.6008666666666667,-61.8983,88.66666666666667
2.5971,-61.892,81.0
2.5988,-61.8689,23.0
2.6003,-61.8585,83.0
2.6042,-61.8508,100.0
2.6006,-61.8191,44.0
2.5985500000000004,-61.80775,53.5
2.5981,-61.805,94.0
2.5996,-61.7946,97.0
2.5964,-61.7817,92.0
2.5965,-61.7329,85.0
2.5952,-61.7157,81.0
2.5996,-61.7109,81.0
2.5989,-61.1473,70.0
2.5974000000000004,-60.9293,66.0
2.6034,-60.6039,70.0
2.6136,-61.9279,100.0
2.61198,-61.919219999999996,66.6
2.6087000000000002,-61.8996,95.33333333333333
2.60895,-61.8799,67.5
2.6111,-61.8702,87.5
2.61115,-61.860299999999995,95.5
2.6085,-61.83,58.0
2.60805,-61.81945,54.0
2.6078,-61.8088,60.0
2.6104,-61.7615,60.0
2.6073,-61.7506,56.0
2.6085,-60.9203,28.0
2.6103,-60.5842,40.0
2.6237,-64.1277,85.0
2.6222000000000003,-64.09025,65.0
2.6213,-61.9613,84.0
2.62275,-61.949,72.5
2.6238,-61.9436,92.0
2.6214500000000003,-61.9273,85.0
2.6210333333333335,-61.91806666666667,59.666666666666664
2.6167,-61.908,34.0
2.6244,-61.9001,56.0
2.616,-61.8878,34.0
2.6199,-61.880266666666664,72.0
2.618,-61.8716,100.0
2.62045,-61.862049999999996,93.5
2.6199666666666666,-61.850300000000004,75.33333333333333
2.6235,-61.8394,85.0
2.6239,-61.8299,95.0
2.6176500000000003,-61.813500000000005,37.0
2.6157,-61.802,48.0
2.6199,-61.7908,91.0
2.6195,-61.7816,85.0
2.6198,-61.769866666666665,63.666666666666664
2.6231,-61.11005,69.0
2.6235,-60.9636,61.0
2.6202,-60.9366,53.0
2.6161,-60.9258,62.0
2.6229,-60.9246,81.0
2.6183,-60.818,57.0
2.6152,-60.614,75.0
2.6175,-60.5642,70.0
2.6222,-60.0921,48.0
2.6179,-59.839,45.0
2.6332,-64.1291,68.0
2.6299,-64.11855,81.0
2.6302,-61.9626,69.0
2.6328,-61.951499999999996,99.0
2.6334666666666666,-61.94001666666667,82.66666666666667
2.631625,-61.920825,56.75
2.629825,-61.912225,80.25
2.631066666666667,-61.900800000000004,83.0
2.6292333333333335,-61.891866666666665,37.0
2.6261,-61.8834,90.0
2.6276,-61.8731,100.0
2.6298,-61.8621,62.5
2.6306,-61.84916666666667,69.33333333333333
2.6344,-61.844,20.0
2.62995,-61.832499999999996,88.5
2.6342,-61.823,86.0
2.63155,-61.81215,74.0
2.6308,-61.8038,100.0
2.6335,-61.7847,64.0
2.6298500000000002,-61.76,49.0
2.6346,-61.7383,37.0
2.628,-61.6394,99.0
2.6306,-61.6222,63.0
2.6288,-61.1158,75.0
2.6309500000000003,-61.1058,79.5
2.63455,-61.100300000000004,45.5
2.6343,-60.7297,71.0
2.6316,-60.223150000000004,91.0
2.6297,-60.2098,98.5
2.6253,-60.0812,76.0
2.6449,-64.1221,65.0
2.64255,-64.09594999999999,56.0
2.6382,-63.6804,50.0
2.6382,-61.9565,100.0
2.6371,-61.9541,45.0
2.64055,-61.938649999999996,58.5
2.6373,-61.93136666666667,57.666666666666664
2.64092,-61.920500000000004,68.0
2.6378333333333335,-61.9112,57.666666666666664
2.639125,-61.900425,77.75
2.6395,-61.8905,97.0
2.6394333333333333,-61.87968333333333,77.16666666666667
2.63945,-61.8718,78.5
2.64095,-61.8614,94.0
2.640966666666667,-61.84946666666667,83.0
2.6404,-61.8416,64.0
2.6423,-61.832,72.0
2.6442,-61.8249,61.0
2.6394,-61.80995,87.5
2.6418,-61.7982,65.0
2.6403,-61.78753333333333,59.333333333333336
2.64445,-61.7797,53.5
2.6396,-61.772,33.0
2.6364,-61.1258,96.0
2.6388,-61.11685,86.5
2.6426,-60.9865,85.0
2.6384,-60.9826,88.0
2.6407,-60.9737,63.0
2.6407,-60.9601,79.0
2.63915,-60.952,87.0
2.63935,-60.94055,83.5
2.6443,-60.2301,100.0
2.6439,-60.22255,89.0
2.6403499999999998,-60.2083,82.5
2.6399,-60.2003,61.0
2.6473,-64.1316,71.0
2.6485,-64.1227,76.0
2.6459,-61.9413,75.0
2.6501,-61.9297,50.0
2.6537,-61.9192,53.0
2.64865,-61.912,59.5
2.6492,-61.90225,100.0
2.65055,-61.8929,99.5
2.6477,-61.8846,100.0
2.6492500000000003,-61.86885,89.5
2.6499,-61.8588,82.33333333333333
2.648433333333333,-61.8504,83.66666666666667
2.6474,-61.8403,96.0
2.6525333333333334,-61.8314,67.66666666666667
2.6504333333333334,-61.82116666666667,75.0
2.648625,-61.8091,76.5
2.649766666666667,-61.8002,58.666666666666664
2.6507,-61.789,57.0
2.6521,-61.777950000000004,52.5
2.6496,-61.76836666666666,67.33333333333333
2.6531333333333333,-61.76236666666667,62.0
2.65325,-61.75165,58.5
2.6483,-61.1033,89.0
2.6501,-61.0919,28.0
2.650333333333333,-60.990700000000004,78.33333333333333
2.647266666666667,-60.98106666666666,57.666666666666664
2.6512,-60.5727,83.0
2.6473,-60.2753,72.0
2.6475999999999997,-60.238600000000005,79.5
2.6516,-60.22805,87.0
2.654,-60.2237,90.0
2.6527,-60.2145,39.0
2.6548,-60.0738,60.0
2.6617,-64.0872,49.0
2.6623,-61.8888,83.0
2.65655,-61.876999999999995,61.0
2.6558,-61.8701,73.0
2.6602,-61.8604,65.0
2.6597,-61.84653333333333,53.333333333333336
2.6593666666666667,-61.83863333333333,75.0
2.66135,-61.830600000000004,81.0
2.6580500000000002,-61.82235,99.5
2.66218,-61.810919999999996,64.2
2.6639,-61.8049,83.0
2.658733333333333,-61.77703333333333,80.33333333333333
2.65875,-61.766400000000004,91.0
2.6589,-61.757149999999996,87.0
2.661633333333333,-61.75046666666666,53.666666666666664
2.6618,-60.9899,75.0
2.6581,-60.8794,71.0
2.6604,-60.4076,40.0
2.6627,-60.263,96.0
2.6621,-60.2468,25.0
2.6620999999999997,-60.229600000000005,79.5
2.663,-60.2224,60.0
2.6733,-64.1263,76.0
2.6747,-64.1165,97.0
2.667,-64.0876,76.0
2.6656,-64.0786,54.0
2.6717,-63.7055,60.0
2.6747,-61.9057,79.0
2.6684,-61.8866,66.0
2.6697,-61.8778,86.0
2.6653,-61.8708,93.0
2.6697666666666664,-61.8599,77.33333333333333
2.6713500000000003,-61.8481,81.5
2.6726666666666667,-61.84073333333333,91.33333333333333
2.667,-61.8345,43.0
2.6700166666666667,-61.81938333333333,64.0
2.67385,-61.80925,74.0
2.6676,-61.800000000000004,61.333333333333336
2.6687999999999996,-61.7913,68.66666666666667
2.6749,-61.7787,63.0
2.6687999999999996,-61.7687,57.666666666666664
2.6686,-61.7596,76.0
2.6704,-60.9156,85.0
2.6723,-60.9023,95.0
2.6659,-60.8685,77.0
2.6715,-60.8313,95.0
2.6726,-60.4355,40.0
2.6675,-60.2519,91.0
2.66885,-60.241749999999996,70.0
2.6696,-60.2299,88.0
2.6715999999999998,-60.220600000000005,67.5
2.684,-64.1178,78.0
2.6848,-61.9615,0.0
2.6765,-61.8838,26.0
2.6788,-61.8576,47.0
2.6754,-61.8398,52.0
2.6802,-61.8309,44.0
2.6818,-61.8192,88.0
2.67938,-61.80046,80.0
2.680733333333333,-61.7888,86.66666666666667
2.6777,-61.7828,92.0
2.6841,-61.5261,42.0
2.6833,-61.5126,85.0
2.6807,-61.1297,82.0
2.6780333333333335,-61.11986666666667,78.66666666666667
2.6796571428571427,-61.098957142857145,70.0
2.6801,-60.9093,84.0
2.6804,-60.8326,72.0
2.6796,-60.8175,75.0
2.6834,-60.7814,0.0
2.6846,-60.5562,54.0
2.6847,-60.5506,76.0
2.6842,-60.506,39.0
2.6802,-60.407,64.0
2.6795,-60.2569,48.0
2.6845,-60.2517,54.0
2.6754,-60.2264,65.0
2.6822,-60.1953,57.0
2.6837,-60.1948,48.0
2.6865,-64.11,35.0
2.6886,-61.9349,77.0
2.6906,-61.7963,82.0
2.6919,-61.7873,75.0
2.6889,-61.5506,76.0
2.6902,-61.5418,53.0
2.6931,-61.5255,100.0
2.6884,-61.517500000000005,91.66666666666667
2.6914,-61.5117,64.0
2.685,-61.1251,27.0
2.6902,-61.049899999999994,45.0
2.6872,-61.0404,0.0
2.6911,-60.9422,79.0
2.6923,-60.9334,80.0
2.6935,-60.9246,69.0
2.6861,-60.7899,0.0
2.6869,-60.7768,99.0
2.69135,-60.77205,87.0
2.690425,-60.76225,87.0
2.6871,-60.5191,48.0
2.6913,-60.3744,76.0
2.69265,-60.3588,74.0
2.6879,-60.267,77.0
2.6892,-60.2582,27.0
2.6854,-60.1955,71.0
2.6904500000000002,-60.070499999999996,100.0
2.6943,-60.0463,71.0
2.6949,-60.04,14.0
2.6962,-61.945,0.0
2.6981,-61.9082,54.0
2.7016,-61.7764,90.0
2.7032,-61.7572,76.0
2.6987,-61.5577,71.0
2.7004,-61.5453,100.0
2.699325,-61.529925,76.25
2.70085,-61.52015,100.0
2.69964,-61.50818,59.0
2.701,-61.4995,81.0
2.6962,-61.0482,42.0
2.7022,-60.8053,53.0
2.6999500000000003,-60.7886,97.5
2.6974,-60.7783,100.0
2.699833333333333,-60.77009999999999,75.5
2.69815,-60.7619,95.0
2.70165,-60.74985,89.25
2.6972,-60.5964,66.0
2.7012,-60.5202,58.0
2.704,-60.5112,89.0
2.703,-60.4157,100.0
2.7043,-60.3742,88.0
2.7022,-60.36,93.0
2.7002,-60.3458,89.0
2.7008,-60.28305,52.0
2.702,-60.2577,40.0
2.6954,-60.0558,48.0
2.7058,-61.9278,56.0
2.7085,-61.762950000000004,46.5
2.7058,-61.7528,65.0
2.707,-61.7439,32.0
2.7091,-61.5591,6.0
2.7108,-61.5468,92.0
2.71,-61.5297,69.0
2.7112,-61.5243,47.0
2.7131,-61.5094,83.0
2.7104,-61.0615,58.0
2.7109,-60.7995,85.0
2.7099,-60.7818,94.0
2.712066666666667,-60.77153333333333,80.66666666666667
2.7086,-60.76043333333333,66.66666666666667
2.7093333333333334,-60.749433333333336,92.66666666666667
2.7127,-60.74005,82.0
2.7127499999999998,-60.6195,79.5
2.7088,-60.436,96.0
2.7104,-60.4247,85.0
2.7064,-60.3884,39.0
2.7133,-60.3585,100.0
2.7112,-60.3442,54.0
2.7146,-60.256,19.0
2.7061,-60.0957,28.0
2.7088,-59.8727,69.0
2.7209,-64.1376,80.0
2.7228,-64.13,32.0
2.717,-64.1217,63.0
2.7212,-61.8372,68.0
2.7233,-61.7584,32.0
2.7246,-61.7327,22.0
2.7246,-61.2586,61.0
2.7174,-61.0773,70.0
2.7201,-60.9284,82.0
2.7213,-60.9196,82.0
2.7185,-60.858,37.0
2.7164,-60.8513,56.0
2.7194000000000003,-60.84085,90.5
2.7222,-60.8303,34.0
2.71895,-60.74745,74.5
2.72095,-60.73805,97.0
2.7224,-60.7304,87.0
2.7237,-60.7216,0.0
2.7188,-60.4374,91.0
2.7222999999999997,-60.42805,67.5
2.7239,-60.4234,45.0
2.72035,-60.3804,44.0
2.7176,-60.35055,84.0
2.7159,-60.1988,72.0
2.7227,-59.9894,81.0
2.7165,-59.883,87.0
2.7178,-59.874,90.0
2.7334,-62.0334,44.0
2.7318,-62.0224,76.0
2.7309,-61.8379,82.0
2.7275,-61.7853,30.0
2.7282,-61.7567,0.0
2.735,-61.0569,45.0
2.7344,-60.890100000000004,89.0
2.7294,-60.8596,89.0
2.7292,-60.849333333333334,92.0
2.7283,-60.8409,88.0
2.7303,-60.7785,75.0
2.7259,-60.7622,93.0
2.734,-60.7515,74.5
2.7312,-60.7384,59.0
2.7316333333333334,-60.381400000000006,46.333333333333336
2.7259,-60.2544,43.0
2.7309,-59.9989,58.0
2.7427,-64.1059,32.0
2.7442,-62.0038,30.0
2.7373,-61.8692,56.0
2.7396,-61.8535,13.0
2.7354,-61.8155,90.0
2.7432,-61.8135,100.0
2.7404,-61.7898,50.0
2.7391,-61.7809,17.0
2.7401,-61.7726,58.5
2.741,-61.2401,74.0
2.7398,-61.2313,54.0
2.7426,-61.0513,90.0
2.7405,-61.0419,92.5
2.7351,-60.7635,88.0
2.7425,-60.7224,0.0
2.7376,-60.3508,97.0
2.73865,-60.25620000000001,76.5
2.742,-60.1347,51.0
2.7439,-60.1207,100.0
2.7516,-64.1073,69.0
2.7521,-63.5989,79.0
2.7513,-63.5899,83.0
2.7533,-63.5799,77.0
2.749,-62.1989,81.0
2.7509,-62.1863,80.0
2.7535,-62.0039,66.0
2.7498333333333336,-61.84810000000001,47.333333333333336
2.7528,-61.829,14.0
2.75085,-61.8178,63.5
2.7515,-61.81048,61.4
2.7482666666666664,-61.799366666666664,85.0
2.7480333333333333,-61.79076666666666,58.666666666666664
2.7469,-61.7678,70.0
2.7482,-61.7581,61.0
2.7533000000000003,-61.7517,28.0
2.7471,-61.0462,93.0
2.7489,-61.0339,89.0
2.748,-60.7795,68.0
2.751,-60.7289,81.0
2.7523,-60.7196,83.0
2.7523,-60.3708,100.0
2.7497499999999997,-60.3631,72.0
2.750525,-60.35205,88.5
2.7481,-60.3426,100.0
2.75305,-60.32965,66.0
2.7472,-60.2604,76.0
2.7476000000000003,-60.25135,100.0
2.748,-60.2423,86.0
2.7491000000000003,-60.21015,58.0
2.7506,-60.1959,98.0
2.7514,-59.9939,21.0
2.7592,-64.1175,62.0
2.7615,-63.5916,100.0
2.7629,-63.5814,100.0
2.7559,-61.8355,79.0
2.7558,-61.8185,73.0
2.7576,-61.8067,92.0
2.75615,-61.7984,86.0
2.7587666666666664,-61.792566666666666,67.66666666666667
2.7597500000000004,-61.7811,66.0
2.7626,-60.5985,69.0
2.7607,-60.395,90.0
2.7622,-60.3846,62.0
2.7579,-60.372,46.0
2.759,-60.33025000000001,66.5
2.7612,-60.3155,74.0
2.7575,-60.3084,73.0
2.7565,-60.2558,59.0
2.7583,-60.2438,82.0
2.7593,-60.005,97.0
2.766,-63.588,87.0
2.7674,-63.578,70.0
2.76965,-61.821250000000006,25.0
2.7685,-61.7948,34.0
2.7667,-61.0298,57.0
2.7689000000000004,-60.59975,75.5
2.7733,-60.5827,58.0
2.7655,-60.3915,91.0
2.7695,-60.337,73.0
2.7679,-60.3324,0.0
2.7699,-60.3077,0.0
2.7666,-60.0024,77.0
2.7839,-60.7513,65.0
2.7785,-60.603,68.0
2.7772,-60.5939,86.0
2.7812,-60.3483,75.0
2.78165,-60.33985,39.0
2.7759,-60.3209,90.0
2.7805,-60.2252,21.0
2.7794,-60.1272,82.0
2.7827,-60.0174,65.0
2.7812,-60.0069,100.0
2.7813,-59.9455,78.0
2.7924,-63.6338,66.0
2.7921,-61.0163,52.0
2.7903,-61.0089,52.0
2.7944,-60.9835,63.0
2.7898,-60.6154,76.0
2.793,-60.5602,74.0
2.7944,-60.5509,100.0
2.7908,-60.0055,40.0
2.7893,-59.9951,39.0
2.7859,-59.9385,73.0
2.8015,-63.6352,88.0
2.7982,-61.0444,71.0
2.8046,-61.0029,65.0
2.8022,-60.9879,12.0
2.8044,-60.8658,86.0
2.8035,-60.8269,44.0
2.8017,-60.5068,39.0
2.8024,-59.9296,85.0
2.8089,-63.7116,96.0
2.8106,-61.5764,37.0
2.8106,-61.5711,47.0
2.8087,-61.5581,75.0
2.81,-61.5491,89.0
2.8113,-61.5401,58.0
2.8132,-61.2195,56.0
2.8108,-60.6454,61.0
2.8088,-60.6063,60.0
2.808,-60.2353,15.0
2.8058,-59.8971,0.0
2.8213,-63.7144,26.0
2.8215500000000002,-63.70175,71.5
2.8185,-61.5934,58.0
2.8188500000000003,-61.5708,63.5
2.8176,-61.5594,100.0
2.8171,-61.54885,90.5
2.8202,-61.5414,82.0
2.8156,-61.2225,8.0
2.8230000000000004,-61.20896666666667,63.333333333333336
2.8184,-61.1967,71.0
2.8247,-60.974,85.0
2.8178,-60.904300000000006,77.0
2.8177,-60.6051,52.0
2.8209,-60.4344,64.0
2.8279,-63.7043,79.0
2.8335,-61.6854,88.0
2.8332,-61.2976,76.0
2.8258,-61.224,71.0
2.8262,-61.2124,49.0
2.8308,-61.007,33.0
2.8323,-60.988550000000004,97.0
2.83185,-60.96885,93.0
2.8273,-60.9499,66.0
2.8286,-60.9411,61.0
2.8346,-60.9276,91.0
2.8327,-60.9148,52.0
2.8287,-60.9023,68.0
2.8309,-60.8478,59.0
2.8261,-60.4187,75.0
2.8257,-59.9553,98.0
2.8272,-59.945,86.0
2.8266,-59.9396,70.0
2.84025,-61.7088,56.0
2.8383000000000003,-61.6916,78.0
2.844,-61.2992,91.0
2.8352,-61.284,37.0
2.8372,-61.2704,39.0
2.8417,-61.0259,76.0
2.8447,-61.0203,78.0
2.837,-60.9659,89.0
2.8386500000000003,-60.9476,80.0
2.8365,-60.9404,95.0
2.8432,-60.9132,84.0
2.843,-60.8085,61.5
2.8368,-60.5496,69.0
2.8381,-60.5443,99.0
2.8396,-60.2826,73.0
2.8382,-60.2733,61.0
2.8381,-60.2018,79.0
2.8354,-59.9458,63.0
2.8363,-59.9109,64.0
2.8379,-59.9,38.0
2.8532,-64.1909,85.0
2.8537,-61.6911,34.0
2.8515,-61.6761,17.0
2.8480499999999997,-61.6683,95.5
2.8502,-61.6581,98.0
2.846,-61.2856,79.0
2.848,-61.272,100.0
2.853,-61.239,84.0
2.8491,-61.06155,80.0
2.8463,-61.0363,79.0
2.8476,-61.0268,95.0
2.8492,-61.0143,65.0
2.8517,-60.99025,45.5
2.8501,-60.9823,77.0
2.8491,-60.9703,67.0
2.8475,-60.9597,43.0
2.85285,-60.81895,84.5
2.8512500000000003,-60.8083,42.0
2.8525,-60.54895,97.0
2.8492,-60.5387,69.0
2.8526,-60.5329,72.0
2.8487,-59.8598,31.0
2.8595,-64.19290000000001,63.0
2.85895,-64.13759999999999,85.5
2.8583,-64.1287,100.0
2.8586,-61.667125,55.0
2.8635,-61.6584,65.0
2.8619,-61.6481,95.0
2.8565,-61.5412,38.0
2.8619,-61.5205,51.0
2.8569,-61.2664,0.0
2.8618,-61.2378,47.0
2.85905,-61.23135,71.0
2.8635,-61.2177,81.0
2.8634,-61.2109,80.0
2.8565,-60.9487,53.0
2.8559,-60.814,56.0
2.8578,-60.7916,67.0
2.8555,-60.5234,65.0
2.8567,-60.4666,67.0
2.8563,-60.2116,48.0
2.8623,-60.1882,70.0
2.8638,-60.1785,76.0
2.8613,-59.9357,51.0
2.8628,-59.9254,62.0
2.87,-64.139,94.0
2.8685,-63.6517,86.0
2.8691,-61.6897,52.0
2.8717,-61.6845,85.0
2.8712666666666666,-61.67046666666667,58.333333333333336
2.869575,-61.6601,52.0
2.867325,-61.6494,53.25
2.8707,-61.644,100.0
2.8724,-61.6318,9.0
2.87225,-61.543549999999996,82.0
2.8697,-61.241,78.0
2.8694,-61.2277,46.0
2.8722,-61.1253,75.0
2.8678,-61.05,75.0
2.8697,-61.036,67.0
2.8716,-60.7136,81.0
2.8667,-60.2207,51.0
2.8695,-60.1823,50.0
2.8723,-60.1472,44.0
2.8686,-59.9362,73.0
2.8779,-64.13995,58.5
2.8778,-64.1292,46.0
2.8833,-61.6753,92.0
2.8800999999999997,-61.66575,100.0
2.8769,-61.6561,100.0
2.8778333333333332,-61.64856666666666,76.33333333333333
2.8785,-61.6408,100.0
2.8796,-61.62885,85.5
2.8804,-61.6233,36.0
2.8788,-61.5402,23.0
2.87875,-61.52825,71.0
2.8811,-61.5182,65.0
2.8826,-61.508,43.0
2.8783,-61.2264,85.0
2.8797,-61.2247,55.0
2.8769,-60.4935,51.0
2.8783000000000003,-60.2795,71.5
2.8784,-60.2656,61.0
2.8787,-60.1413,43.0
2.8819,-59.9281,56.0
2.8834,-59.9178,44.0
2.8808,-59.8798,66.0
2.8857,-64.1652,92.0
2.8871,-64.1553,100.0
2.89025,-64.1528,56.0
2.8942,-64.1374,59.0
2.887,-64.1234,42.0
2.8894,-61.66945,71.5
2.8903499999999998,-61.65805,98.0
2.8877,-61.64955,88.0
2.8884,-61.6395,89.0
2.89055,-61.630399999999995,79.5
2.8926,-61.6172,38.0
2.8933999999999997,-61.610366666666664,53.0
2.8935000000000004,-61.60225,71.0
2.8891,-61.217,55.0
2.8888,-61.0964,42.0
2.8867,-60.9275,75.0
2.8939,-60.8349,69.0
2.8891,-60.7105,58.0
2.8901,-60.5374,41.0
2.8884,-60.4852,56.0
2.8914,-60.4706,55.0
2.8928,-60.4609,75.0
2.8918,-60.2377,53.0
2.8983,-64.143,29.5
2.9025,-61.6699,75.0
2.9007,-61.6628,92.0
2.9044,-61.6367,100.0
2.9002,-61.6051,68.0
2.9005,-61.3649,74.0
2.8974,-61.3445,46.0
2.9013,-61.1,82.5
2.8955,-61.0502,81.0
2.8988,-60.7163,57.0
2.8981,-60.707750000000004,67.0
2.8997,-60.506,67.0
2.90315,-60.48945,85.5
2.90235,-60.4784,62.0
2.8978,-60.4463,52.0
2.9007,-60.4299,57.0
2.9011,-60.3185,100.0
2.905,-60.3129,71.0
2.9017,-60.0957,37.0
2.906,-61.6437,100.0
2.9095,-61.6175,96.0
2.9137,-61.5968,94.0
2.9111666666666665,-61.589,53.333333333333336
2.9095,-61.3662,85.0
2.9075,-61.0932,68.0
2.906,-61.0844,69.0
2.9105,-60.7666,81.0
2.9136,-60.7451,59.0
2.9061,-60.7188,92.0
2.9076,-60.7086,95.0
2.9105,-60.4541,56.0
2.9111,-60.4429,47.0
2.9063,-60.3039,47.0
2.9090666666666665,-60.29093333333333,49.0
2.9071,-60.1804,55.0
2.9093,-60.1275,47.0
2.9205,-61.6456,54.0
2.9204,-61.622,56.5
2.9167,-61.6077,73.0
2.9194,-61.5998,57.5
2.9246,-61.5881,62.0
2.9203,-61.2599,43.0
2.9208,-61.2529,68.0
2.9208,-61.2388,81.0
2.9238,-61.2318,75.0
2.91995,-60.742050000000006,70.5
2.91695,-60.3626,82.5
2.9215,-60.3225,89.0
2.9201,-60.2859,53.0
2.9166,-60.2833,32.0
2.9246,-60.2302,37.0
2.9233,-60.1857,53.0
2.9166,-60.1695,75.0
2.9199,-60.1616,66.0
2.917,-60.1238,61.0
2.9339500000000003,-61.6027,61.5
2.92705,-61.56685,54.0
2.9268,-61.5589,75.0
2.9253,-61.2542,68.0
2.9326,-60.3942,92.0
2.9325,-60.3632,51.0
2.9274,-60.212,84.0
2.9291,-59.9911,56.0
2.93155,-59.8909,75.5
2.9367,-61.5828,58.0
2.9411,-61.1102,68.0
2.9419,-60.7443,46.0
2.94075,-60.363,54.0
2.9403,-60.3371,73.0
2.940633333333333,-60.32663333333333,85.0
2.9434,-60.2885,44.0
2.9362,-59.9977,75.0
2.9508,-60.7456,92.0
2.9521,-60.7368,48.0
2.9539,-60.6091,89.0
2.9476500000000003,-60.37675,72.0
2.9499,-60.3683,100.0
2.9486499999999998,-60.35955,78.0
2.9505,-60.3385,100.0
2.9522,-60.3266,100.0
2.9475,-60.2984,29.0
2.9516,-60.2916,81.0
2.9515000000000002,-60.28105,78.0
2.9474,-60.2588,67.0
2.9463,-60.1537,62.0
2.9598,-61.3567,68.0
2.9612,-61.3466,63.0
2.9637,-61.309,59.0
2.9577,-61.2109,22.0
2.9633,-61.1217,61.0
2.9593,-61.101150000000004,35.0
2.9563,-61.0928,26.0
2.9638,-60.8787,67.0
2.961,-60.7381,59.0
2.9555,-60.6205,79.0
2.9605,-60.4374,80.0
2.9619,-60.4276,57.0
2.9622,-60.4051,58.0
2.9575,-60.3788,100.0
2.9589,-60.3696,88.0
2.9641,-60.3104,41.0
2.9599,-60.3047,46.0
2.9552,-60.2066,34.0
2.962,-60.205,91.0
2.9598,-60.1888,30.0
2.9717,-61.6007,63.0
2.9734,-61.5893,56.0
2.9674,-61.2887,35.0
2.9684,-61.2124,37.0
2.9701,-61.1993,57.0
2.9733,-61.1795,91.0
2.9746,-61.1703,94.0
2.9706,-61.1362,51.0
2.9728,-61.1014,86.0
2.9709,-60.783,100.0
2.9655,-60.6859,65.0
2.9734,-60.5999,74.0
2.9716,-60.3085,88.0
2.9688,-60.3035,30.0
2.9728,-60.0339,80.0
2.9693,-59.9908,80.0
2.9821,-61.596,67.0
2.9815,-61.5651,64.0
2.9763,-61.1591,64.0
2.9755,-61.1379,73.0
2.9769,-61.1016,45.0
2.9784,-60.9137,69.0
2.9793,-60.7955,71.0
2.9808,-60.7843,41.0
2.9824,-60.7731,87.0
2.9839,-60.7619,50.0
2.9803,-60.743,65.0
2.979,-60.734,99.0
2.9811,-60.5688,72.0
2.9797,-60.4746,46.0
2.9796,-60.4449,88.0
2.9806,-60.3239,59.0
2.9826,-60.31,93.0
