Data,latitude,longitude,confidence
2020-08-20,0.035,-51.0888,86.0
2024-07-20,-10.9525,-37.0544,0.0
2023-11-05,-25.4486,-49.2306,79.0
2024-01-08,-20.4472,-54.7226,50.0
2019-12-03,-25.4487,-49.2306,79.0
2020-11-17,-19.98,-43.9586,44.0
2020-06-06,-16.6428,-49.2202,78.0
2023-07-20,-5.8372,-35.2081,26.0
2021-07-11,-25.4486,-49.2306,79.0
2022-06-07,-22.3581,-49.0289,32.0
2024-05-21,-5.0347,-42.8014,62.0
2021-04-15,-1.4112,-48.4395,27.0
2023-07-13,-19.8839,-43.9694,78.0
2020-08-11,-16.6428,-49.2202,78.0
2023-02-24,-3.8158,-38.5378,80.0
2023-06-23,-9.5511,-35.7703,64.0
2020-10-10,-19.98,-43.9586,44.0
2021-04-12,-22.9883,-43.1906,0.0
2021-07-23,-9.5511,-35.7703,64.0
2023-07-21,2.8169,-60.6908,0.0
2021-05-30,-15.5593,-56.063,77.0
2023-03-23,-27.6025,-48.62,63.0
2024-07-12,-5.0347,-42.8014,62.0
2022-08-27,-19.98,-43.9586,44.0
2022-11-12,-1.4112,-48.4395,27.0
2021-12-09,-25.4486,-49.2306,79.0
2022-08-29,-10.1478,-48.3144,75.0
2023-10-03,-3.8158,-38.5378,80.0
2020-04-04,-25.4487,-49.2306,79.0
2020-10-26,-1.4112,-48.4395,27.0
2022-08-04,-19.98,-43.9586,44.0
2022-05-18,-5.8372,-35.2081,26.0
2020-01-07,-22.9883,-43.1906,0.0
2024-01-04,-2.5267,-44.2136,68.0
2020-02-11,-9.5511,-35.7703,64.0
2021-05-04,-8.0592,-34.9592,39.0
2021-09-11,-20.4472,-54.7226,50.0
2021-06-02,-10.9525,-37.0544,0.0
2024-05-23,-3.1033,-60.0164,37.0
2024-03-31,-10.9525,-37.0544,0.0
2021-07-18,-19.98,-43.9586,44.0
2023-12-10,-22.9883,-43.1906,0.0
2020-09-17,-20.4472,-54.7226,50.0
2021-02-17,-30.0536,-51.1747,82.0
2020-07-21,-20.2708,-40.3058,0.0
2023-11-15,-15.5593,-56.063,77.0
2020-06-05,-30.0536,-51.1747,82.0
2021-11-27,-30.0536,-51.1747,82.0
2019-10-03,-1.4112,-48.4395,27.0
2023-05-03,-5.0347,-42.8014,62.0
2024-04-20,-5.0347,-42.8014,62.0
2024-02-28,-10.9525,-37.0544,0.0
2019-09-20,-15.5593,-56.063,77.0
2022-06-24,0.035,-51.0889,86.0
2022-12-02,-9.5511,-35.7703,64.0
2024-02-25,-22.9883,-43.1906,0.0
2021-09-27,-25.4486,-49.2306,79.0
2021-08-18,-16.6428,-49.2202,78.0
2019-03-08,-10.9524,-37.0543,0.0
2020-06-20,-3.1036,-60.0156,37.0
2023-07-22,-3.8158,-38.5378,80.0
2023-01-16,-27.6025,-48.62,63.0
2023-04-22,-9.5511,-35.7703,64.0
2023-12-17,-22.9883,-43.1906,0.0
2020-06-08,-27.6025,-48.6201,63.0
2020-03-06,-22.3581,-49.0289,32.0
2023-10-10,-22.9883,-43.1906,0.0
2023-03-18,-1.4112,-48.4395,27.0
2019-03-03,-9.5512,-35.7702,64.0
2020-01-03,-22.3581,-49.0289,32.0
2019-11-27,-30.0535,-51.1748,82.0
2021-02-04,-25.4486,-49.2306,79.0
2020-08-17,-20.4472,-54.7226,50.0
2022-10-28,-5.0347,-42.8014,62.0
2019-08-14,-7.1654,-34.8156,49.0
2020-03-21,-30.0536,-51.1747,82.0
2019-06-23,2.8169,-60.6908,0.0
2021-05-20,-9.5511,-35.7703,64.0
2019-09-09,-22.9883,-43.1906,0.0
2021-09-20,-30.0536,-51.1747,82.0
2020-09-15,0.035,-51.0888,86.0
2023-07-04,-10.1478,-48.3144,75.0
2020-06-30,-16.6428,-49.2202,78.0
2024-02-26,-7.1653,-34.8156,49.0
2023-06-01,-20.4472,-54.7226,50.0
2020-08-05,-3.1036,-60.0156,37.0
2020-06-18,-27.6025,-48.6201,63.0
2020-08-26,-27.6025,-48.6201,63.0
2019-03-16,-22.9883,-43.1906,0.0
2024-02-12,-30.0536,-51.1747,82.0
2023-12-27,-22.3581,-49.0289,32.0
2024-01-17,0.035,-51.0889,86.0
2023-07-25,-9.5511,-35.7703,64.0
2023-07-01,-2.5267,-44.2136,68.0
2019-05-11,-27.6025,-48.6201,63.0
2021-12-09,-30.0536,-51.1747,82.0
2023-03-05,-7.1653,-34.8156,49.0
2020-08-19,-27.6025,-48.6201,63.0
2020-02-05,-20.2708,-40.3058,0.0
2024-03-11,-3.1033,-60.0164,37.0
2020-11-16,-16.6428,-49.2202,78.0
2019-05-21,-22.9883,-43.1906,0.0
2022-11-25,-7.1653,-34.8156,49.0
2019-10-26,-20.2711,-40.3061,0.0
2019-01-04,-30.0535,-51.1748,82.0
2019-02-24,-1.4112,-48.4395,27.0
2024-02-04,-9.5511,-35.7703,64.0
2023-06-06,-27.6025,-48.62,63.0
2020-08-13,-2.5267,-44.2136,68.0
2021-06-17,-25.4486,-49.2306,79.0
2023-04-15,2.8169,-60.6908,0.0
2023-11-17,-10.1478,-48.3144,75.0
2022-10-01,0.035,-51.0889,86.0
2022-01-29,-22.3581,-49.0289,32.0
2021-11-10,-15.5593,-56.063,77.0
2022-04-20,-22.3581,-49.0289,32.0
2019-07-06,-2.5268,-44.2136,68.0
2019-02-06,-3.1036,-60.0156,37.0
2019-02-08,-3.8157,-38.5378,80.0
2022-07-22,-3.8158,-38.5378,80.0
2020-09-26,-5.8372,-35.2081,26.0
2019-08-29,-8.7937,-63.8459,72.0
2023-11-11,-10.1478,-48.3144,75.0
2021-07-04,-15.7894,-47.9258,84.0
2020-10-12,-5.8372,-35.2081,26.0
2024-03-01,-30.0536,-51.1747,82.0
2023-10-04,-19.8839,-43.9694,78.0
2020-11-26,-19.98,-43.9586,44.0
2019-09-05,-27.6025,-48.6201,63.0
2022-04-15,-2.5267,-44.2136,68.0
2023-01-05,-19.8839,-43.9694,78.0
2020-04-01,-30.0536,-51.1747,82.0
2020-08-27,-25.4487,-49.2306,79.0
2021-11-30,-27.6025,-48.6201,63.0
2020-02-18,-27.6025,-48.6201,63.0
2019-04-03,-16.6428,-49.2202,78.0
2022-01-31,-15.7894,-47.9258,84.0
2022-12-31,2.8169,-60.6908,0.0
2021-07-28,-5.8372,-35.2081,26.0
2019-08-12,-16.6428,-49.2202,78.0
2021-05-16,-22.9883,-43.1906,0.0
2019-09-30,-30.0535,-51.1748,82.0
2023-04-13,-8.7936,-63.8458,72.0
2024-04-18,-30.0536,-51.1747,82.0
2021-02-08,-8.0592,-34.9592,39.0
2020-02-19,-15.7893,-47.9258,84.0
2021-05-31,-20.2708,-40.3058,0.0
2022-05-03,-7.1653,-34.8156,49.0
2019-12-28,-27.6025,-48.6201,63.0
2019-12-22,-19.98,-43.9587,44.0
2021-07-04,-1.4112,-48.4395,27.0
2019-11-16,-15.5593,-56.063,77.0
2020-10-19,-5.8372,-35.2081,26.0
2021-08-05,-20.2708,-40.3058,0.0
2024-06-17,-27.6025,-48.62,63.0
2020-04-04,0.035,-51.0888,86.0
2021-11-17,-15.7894,-47.9258,84.0
2023-06-16,-3.1033,-60.0164,37.0
2022-03-12,-5.0347,-42.8014,62.0
2023-06-29,-15.5593,-56.063,77.0
2023-05-09,-22.3581,-49.0289,32.0
2021-02-16,0.035,-51.0889,86.0
2021-10-04,-15.7894,-47.9258,84.0
2024-02-15,-10.9525,-37.0544,0.0
2024-05-25,-9.9592,-67.869,64.0
2024-06-25,-15.7894,-47.9258,84.0
2023-06-21,2.8169,-60.6908,0.0
2022-08-03,-2.5267,-44.2136,68.0
2020-03-27,-5.0347,-42.8014,62.0
2022-08-29,-15.5593,-56.063,77.0
2020-09-24,-5.8372,-35.2081,26.0
2021-04-02,-2.5267,-44.2136,68.0
2020-03-10,-3.1036,-60.0156,37.0
2021-10-08,-1.4112,-48.4395,27.0
2021-02-19,-25.4486,-49.2306,79.0
2022-12-06,-8.7936,-63.8458,72.0
2023-09-30,-25.4486,-49.2306,79.0
2021-05-07,-15.7894,-47.9258,84.0
2019-12-03,-9.9578,-68.1652,71.0
2019-11-06,-22.9883,-43.1906,0.0
2021-05-24,-22.3581,-49.0289,32.0
2019-02-05,-7.1654,-34.8156,49.0
2022-11-03,0.035,-51.0889,86.0
2021-05-25,-1.4112,-48.4395,27.0
2019-05-16,-30.0535,-51.1748,82.0
2024-04-14,-30.0536,-51.1747,82.0
2019-02-22,-8.0593,-34.9592,39.0
2023-02-14,-16.6428,-49.2203,78.0
2023-08-02,-3.8158,-38.5378,80.0
2019-09-21,-27.6025,-48.6201,63.0
2024-03-20,-10.1478,-48.3144,75.0
2023-01-10,-10.9525,-37.0544,0.0
2022-07-29,-5.8372,-35.2081,26.0
2019-07-11,-9.9578,-68.1652,71.0
2021-08-13,-5.8372,-35.2081,26.0
2019-04-01,-3.1036,-60.0156,37.0
2022-12-30,-3.1033,-60.0164,37.0
2019-04-28,-25.4487,-49.2306,79.0
2022-01-28,-25.4486,-49.2306,79.0
2022-05-24,-16.6428,-49.2202,78.0
2022-08-29,-27.6025,-48.6201,63.0
2022-11-06,-3.8158,-38.5378,80.0
2021-07-06,-30.0536,-51.1747,82.0
2021-08-29,-30.0536,-51.1747,82.0
2019-11-08,-27.6025,-48.6201,63.0
2019-02-13,-2.5268,-44.2136,68.0
2021-09-19,-27.6025,-48.6201,63.0
2021-08-09,-25.4486,-49.2306,79.0
2021-04-02,-5.8372,-35.2081,26.0
2020-09-20,-3.1036,-60.0156,37.0
2022-05-25,-3.8158,-38.5378,80.0
2020-05-02,2.8169,-60.6908,0.0
2021-05-14,-30.0536,-51.1747,82.0
2022-05-31,-15.7894,-47.9258,84.0
2024-02-26,-30.0536,-51.1747,82.0
2019-12-09,-20.2711,-40.3061,0.0
2023-09-07,-25.4486,-49.2306,79.0
2021-03-08,-20.4472,-54.7226,50.0
2020-02-16,-20.2708,-40.3058,0.0
2020-01-02,-9.5511,-35.7703,64.0
2021-12-04,-15.7894,-47.9258,84.0
2022-03-23,-19.98,-43.9586,44.0
2023-05-06,-16.6428,-49.2203,78.0
2022-05-24,-3.8158,-38.5378,80.0
2024-05-25,-30.0536,-51.1747,82.0
2021-04-17,-30.0536,-51.1747,82.0
2020-05-25,-7.1654,-34.8156,49.0
2022-07-28,-20.2708,-40.3058,0.0
2024-03-28,-8.7936,-63.8458,72.0
2021-12-24,-5.0347,-42.8014,62.0
2022-10-21,-2.5267,-44.2136,68.0
2022-05-29,-3.8158,-38.5378,80.0
2021-06-16,-20.4472,-54.7226,50.0
2023-11-25,-27.6025,-48.62,63.0
2022-08-03,-8.7936,-63.8458,72.0
2020-07-20,0.035,-51.0888,86.0
2023-11-10,-8.7936,-63.8458,72.0
2020-09-07,-5.0347,-42.8014,62.0
2024-07-09,-10.1478,-48.3144,75.0
2023-05-16,-22.9883,-43.1906,0.0
2022-09-03,-1.4112,-48.4395,27.0
2022-12-09,-3.8158,-38.5378,80.0
2020-07-11,-22.3581,-49.0289,32.0
2021-05-14,-15.7894,-47.9258,84.0
2024-02-04,-25.4486,-49.2306,79.0
2020-08-26,-15.5593,-56.063,77.0
2023-09-06,-10.1478,-48.3144,75.0
2024-03-25,-5.0347,-42.8014,62.0
2020-01-09,-16.6428,-49.2202,78.0
2020-09-02,-3.1036,-60.0156,37.0
2020-06-22,-3.1036,-60.0156,37.0
2021-04-07,-3.1033,-60.0164,37.0
2021-03-24,-1.4112,-48.4395,27.0
2020-04-27,-2.5267,-44.2136,68.0
2023-05-17,-10.1478,-48.3144,75.0
2019-04-15,-1.4112,-48.4395,27.0
2020-12-09,-16.6428,-49.2202,78.0
2024-01-04,2.8169,-60.6908,0.0
2020-10-01,-15.7893,-47.9258,84.0
2020-02-18,-30.0536,-51.1747,82.0
2021-07-20,-27.6025,-48.6201,63.0
2020-04-07,-16.6428,-49.2202,78.0
2020-11-30,-15.7893,-47.9258,84.0
2021-12-11,-5.0347,-42.8014,62.0
2019-11-08,-3.8157,-38.5378,80.0
2019-03-09,-19.98,-43.9587,44.0
2022-05-31,-16.6428,-49.2202,78.0
2020-08-27,-15.7893,-47.9258,84.0
2020-08-19,-8.0593,-34.9592,39.0
2023-07-17,-16.6428,-49.2203,78.0
2022-08-19,-27.6025,-48.6201,63.0
2023-06-11,-8.7936,-63.8458,72.0
2020-02-09,-3.8157,-38.5378,80.0
2022-12-15,-15.7894,-47.9258,84.0
2022-12-25,-19.98,-43.9586,44.0
2021-03-28,-15.7894,-47.9258,84.0
2022-11-14,-22.9883,-43.1906,0.0
2020-09-20,0.035,-51.0888,86.0
2024-07-15,-25.4486,-49.2306,79.0
2019-04-04,-8.7937,-63.8459,72.0
2023-04-24,-5.8372,-35.2081,26.0
2021-07-14,-20.4472,-54.7226,50.0
2024-05-23,-30.0536,-51.1747,82.0
2022-06-19,-25.4486,-49.2306,79.0
2021-09-24,-2.5267,-44.2136,68.0
2022-08-07,-10.1478,-48.3144,75.0
2021-11-12,-9.5511,-35.7703,64.0
2019-11-15,-25.4487,-49.2306,79.0
2023-10-16,-3.8158,-38.5378,80.0
2023-06-28,-20.4472,-54.7226,50.0
2019-02-03,-9.5512,-35.7702,64.0
2020-09-26,-22.9883,-43.1906,0.0
2020-03-28,-3.8157,-38.5378,80.0
2019-07-08,-30.0535,-51.1748,82.0
2020-12-13,-22.3581,-49.0289,32.0
2023-11-04,-25.4486,-49.2306,79.0
2023-10-13,-2.5267,-44.2136,68.0
2022-05-08,-2.5267,-44.2136,68.0
2021-04-09,-5.0347,-42.8014,62.0
2024-08-19,-10.9525,-37.0544,0.0
2020-12-02,-3.1036,-60.0156,37.0
2023-02-21,-10.9525,-37.0544,0.0
2023-04-04,-22.9883,-43.1906,0.0
2024-01-09,-10.9525,-37.0544,0.0
2021-10-30,-15.5593,-56.063,77.0
2023-02-17,-30.0536,-51.1747,82.0
2022-06-19,-27.6025,-48.6201,63.0
2019-07-16,-3.8157,-38.5378,80.0
2020-09-03,-5.8372,-35.2081,26.0
2020-12-03,-22.3581,-49.0289,32.0
2019-06-14,-7.1654,-34.8156,49.0
2019-12-01,-7.1654,-34.8156,49.0
2020-07-09,-16.6428,-49.2202,78.0
2021-05-05,-19.98,-43.9586,44.0
2020-01-11,-16.6428,-49.2202,78.0
2020-05-13,-5.8372,-35.2081,26.0
2019-10-22,-3.8157,-38.5378,80.0
2019-02-13,-5.8372,-35.2081,26.0
2022-12-23,-10.9525,-37.0544,0.0
2023-05-04,-20.4472,-54.7226,50.0
2020-12-04,-3.1036,-60.0156,37.0
2019-03-03,0.035,-51.0888,86.0
2020-01-23,-5.0347,-42.8014,62.0
2019-06-25,-9.5512,-35.7702,64.0
2022-07-23,-8.7936,-63.8458,72.0
2021-11-17,-20.2708,-40.3058,0.0
2020-12-02,-8.0593,-34.9592,39.0
2023-11-25,-15.5593,-56.063,77.0
2023-05-02,-5.0347,-42.8014,62.0
2023-12-14,2.8169,-60.6908,0.0
2022-06-26,-22.3581,-49.0289,32.0
2023-09-29,-27.6025,-48.62,63.0
2021-02-13,-1.4112,-48.4395,27.0
2019-09-26,-5.8372,-35.2081,26.0
2019-04-14,2.8169,-60.6908,0.0
2022-04-20,-3.8158,-38.5378,80.0
2020-10-30,0.035,-51.0888,86.0
2023-11-03,-19.8839,-43.9694,78.0
2024-08-19,-5.8372,-35.2081,26.0
2021-11-14,-30.0536,-51.1747,82.0
2022-09-27,0.035,-51.0889,86.0
2019-12-11,-27.6025,-48.6201,63.0
2023-01-04,-9.6797,-68.1653,71.0
2024-03-13,-25.4486,-49.2306,79.0
2024-04-19,-9.5511,-35.7703,64.0
2020-01-03,-1.4112,-48.4395,27.0
2020-04-16,-19.98,-43.9586,44.0
2023-12-20,-27.6025,-48.62,63.0
2020-01-07,-7.1654,-34.8156,49.0
2021-12-26,-22.3581,-49.0289,32.0
2021-05-29,-20.2708,-40.3058,0.0
2019-04-02,-5.0348,-42.8013,62.0
2023-12-04,-7.1653,-34.8156,49.0
2024-02-23,-20.2708,-40.3058,0.0
2024-02-15,-15.6069,-56.0608,65.0
2019-05-17,0.035,-51.0888,86.0
2020-07-25,-22.3581,-49.0289,32.0
2024-04-26,-10.9525,-37.0544,0.0
2020-09-20,-2.5267,-44.2136,68.0
2020-05-31,-3.8157,-38.5378,80.0
2019-10-12,-30.0535,-51.1748,82.0
2022-12-09,2.8169,-60.6908,0.0
2020-11-11,-5.8372,-35.2081,26.0
2020-01-03,-19.98,-43.9586,44.0
2019-03-25,-22.3581,-49.0289,32.0
2021-12-07,-2.5267,-44.2136,68.0
2021-08-18,-1.4112,-48.4395,27.0
2020-06-11,-1.4112,-48.4395,27.0
2020-12-02,-15.7893,-47.9258,84.0
2022-06-10,-2.5267,-44.2136,68.0
2022-02-25,-27.6025,-48.6201,63.0
2019-08-28,-19.98,-43.9587,44.0
2020-07-04,-22.9883,-43.1906,0.0
2023-08-24,-20.4472,-54.7226,50.0
2023-07-31,-9.6797,-68.1653,71.0
2019-04-14,-5.0348,-42.8013,62.0
2022-08-03,2.8169,-60.6908,0.0
2019-10-31,-19.98,-43.9587,44.0
2024-08-15,-20.2708,-40.3058,0.0
2023-12-28,-15.5593,-56.063,77.0
2019-01-24,-1.4112,-48.4395,27.0
2020-01-26,-9.5511,-35.7703,64.0
2023-04-18,-20.2708,-40.3058,0.0
2020-04-20,-7.1654,-34.8156,49.0
2019-09-07,-20.4472,-54.7226,50.0
2023-02-16,-22.3581,-49.0289,32.0
2021-12-16,-19.98,-43.9586,44.0
2024-03-13,-22.9883,-43.1906,0.0
2020-01-31,-5.8372,-35.2081,26.0
2023-08-18,-25.4486,-49.2306,79.0
2020-05-05,-3.8157,-38.5378,80.0
2019-06-17,-10.1907,-48.3018,69.0
2019-10-07,-20.2711,-40.3061,0.0
2022-11-11,-25.4486,-49.2306,79.0
2021-11-04,-1.4112,-48.4395,27.0
2019-06-20,-10.9524,-37.0543,0.0
2021-12-20,-3.8158,-38.5378,80.0
2021-01-22,-1.4112,-48.4395,27.0
2020-01-21,-22.9883,-43.1906,0.0
2019-04-25,-5.0348,-42.8013,62.0
2019-07-06,-8.7937,-63.8459,72.0
2021-04-13,-2.5267,-44.2136,68.0
2021-02-25,-10.1908,-48.3019,69.0
2021-07-27,-15.7894,-47.9258,84.0
2019-11-10,-22.9883,-43.1906,0.0
2023-05-13,-16.6428,-49.2203,78.0
2021-04-16,-16.6428,-49.2202,78.0
2022-02-28,-7.1653,-34.8156,49.0
2020-01-03,-5.0347,-42.8014,62.0
2024-07-04,-1.4112,-48.4395,27.0
2020-09-27,-5.8372,-35.2081,26.0
2021-04-28,-20.4472,-54.7226,50.0
2023-07-11,-22.9883,-43.1906,0.0
2024-02-13,-25.4486,-49.2306,79.0
2021-12-04,-3.8158,-38.5378,80.0
2020-11-12,-16.6428,-49.2202,78.0
2024-07-03,-9.9592,-67.869,64.0
2020-03-14,-20.2708,-40.3058,0.0
2019-03-10,-9.5512,-35.7702,64.0
2019-10-30,-27.6025,-48.6201,63.0
2021-01-06,-20.2708,-40.3058,0.0
2019-10-28,-8.0593,-34.9592,39.0
2019-12-15,-20.4472,-54.7226,50.0
2020-01-14,-8.0593,-34.9592,39.0
2022-10-27,-5.8372,-35.2081,26.0
2020-07-13,-15.5593,-56.063,77.0
2024-05-19,-30.0536,-51.1747,82.0
2023-03-17,-25.4486,-49.2306,79.0
2019-06-29,-8.7937,-63.8459,72.0
2021-02-08,-20.4472,-54.7226,50.0
2019-08-04,-8.0593,-34.9592,39.0
2023-02-26,-9.6797,-68.1653,71.0
2023-09-28,-9.5511,-35.7703,64.0
2022-04-18,-25.4486,-49.2306,79.0
2024-07-10,-2.5267,-44.2136,68.0
2023-04-26,-22.3581,-49.0289,32.0
2019-02-10,-8.0593,-34.9592,39.0
2020-04-24,-25.4487,-49.2306,79.0
2020-03-09,-3.1036,-60.0156,37.0
2019-08-20,-20.4472,-54.7226,50.0
2024-02-09,2.8169,-60.6908,0.0
2019-02-07,-3.8157,-38.5378,80.0
2022-01-03,-3.1033,-60.0164,37.0
2023-07-29,-16.6428,-49.2203,78.0
2019-11-25,-9.9578,-68.1652,71.0
2019-01-16,-27.6025,-48.6201,63.0
2023-03-31,-20.2708,-40.3058,0.0
2020-07-25,-3.8157,-38.5378,80.0
2020-06-14,-22.3581,-49.0289,32.0
2022-05-18,-1.4112,-48.4395,27.0
2019-09-21,-8.7937,-63.8459,72.0
2023-04-01,-20.4472,-54.7226,50.0
2024-02-29,-16.6428,-49.2203,78.0
2021-08-23,-3.1033,-60.0164,37.0
2022-09-29,-16.6428,-49.2202,78.0
2023-10-25,-20.2708,-40.3058,0.0
2020-05-03,-20.2708,-40.3058,0.0
2023-11-29,-27.6025,-48.62,63.0
2021-10-17,-20.4472,-54.7226,50.0
2019-06-01,-19.98,-43.9587,44.0
2024-07-26,-25.4486,-49.2306,79.0
2020-03-09,-3.8157,-38.5378,80.0
2023-11-27,-10.9525,-37.0544,0.0
2021-02-12,0.035,-51.0889,86.0
2021-12-26,-2.5267,-44.2136,68.0
2021-10-08,-19.98,-43.9586,44.0
2021-06-22,-5.8372,-35.2081,26.0
2022-12-12,-22.9883,-43.1906,0.0
2024-03-09,-3.1033,-60.0164,37.0
2019-02-28,-3.8157,-38.5378,80.0
2019-06-09,-8.7937,-63.8459,72.0
2019-05-12,-5.0348,-42.8013,62.0
2019-02-16,-3.8157,-38.5378,80.0
2024-01-28,-7.1653,-34.8156,49.0
2020-11-24,-20.4472,-54.7226,50.0
2023-12-05,-10.1478,-48.3144,75.0
2020-07-20,-3.8157,-38.5378,80.0
2023-06-15,-27.6025,-48.62,63.0
2020-11-22,-20.2708,-40.3058,0.0
2021-04-11,-27.6025,-48.6201,63.0
2021-06-27,-16.6428,-49.2202,78.0
2022-01-16,-15.5593,-56.063,77.0
2020-04-15,-5.0347,-42.8014,62.0
2020-08-16,-3.8157,-38.5378,80.0
2024-03-23,2.8169,-60.6908,0.0
2019-06-15,-10.9524,-37.0543,0.0
2022-01-25,-3.8158,-38.5378,80.0
2022-06-28,-30.0536,-51.1747,82.0
2024-04-30,-5.0347,-42.8014,62.0
2022-04-05,2.8169,-60.6908,0.0
2020-05-15,2.8169,-60.6908,0.0
2024-06-12,-9.5511,-35.7703,64.0
2024-08-11,-20.2708,-40.3058,0.0
2021-01-21,-10.9525,-37.0544,0.0
2019-04-28,-19.98,-43.9587,44.0
2022-02-04,-15.5593,-56.063,77.0
2023-06-15,-16.6428,-49.2203,78.0
2021-10-08,-22.9883,-43.1906,0.0
2020-07-10,-10.1907,-48.3018,69.0
2021-01-01,-1.4112,-48.4395,27.0
2023-04-30,-25.4486,-49.2306,79.0
2022-08-24,-10.1478,-48.3144,75.0
2024-01-16,2.8169,-60.6908,0.0
2019-12-18,-7.1654,-34.8156,49.0
2019-07-11,-8.0593,-34.9592,39.0
2019-07-24,-1.4112,-48.4395,27.0
2021-03-13,-22.9883,-43.1906,0.0
2022-01-03,-30.0536,-51.1747,82.0
2021-02-11,-2.5267,-44.2136,68.0
2022-05-09,-19.98,-43.9586,44.0
2023-09-01,-22.9883,-43.1906,0.0
2024-04-19,-2.5267,-44.2136,68.0
2021-05-30,-25.4486,-49.2306,79.0
2023-11-19,-10.9525,-37.0544,0.0
2020-06-30,-30.0536,-51.1747,82.0
2024-08-25,-9.5511,-35.7703,64.0
2023-06-20,-27.6025,-48.62,63.0
2023-11-17,-10.9525,-37.0544,0.0
2022-09-25,-1.4112,-48.4395,27.0
2020-08-13,-3.1036,-60.0156,37.0
2024-05-15,-10.1478,-48.3144,75.0
2023-12-13,-8.7936,-63.8458,72.0
2021-08-21,-5.0347,-42.8014,62.0
2019-04-18,2.8169,-60.6908,0.0
2023-08-11,-30.0536,-51.1747,82.0
2024-03-17,-22.3581,-49.0289,32.0
2019-05-07,-5.0348,-42.8013,62.0
2024-04-16,-9.5511,-35.7703,64.0
2024-04-01,-5.0347,-42.8014,62.0
2021-06-24,-22.9883,-43.1906,0.0
2021-11-12,-19.98,-43.9586,44.0
2020-01-11,-15.5593,-56.063,77.0
2020-06-20,-20.2708,-40.3058,0.0
2021-03-13,-5.0347,-42.8014,62.0
2020-01-25,-27.6025,-48.6201,63.0
2020-11-24,-30.0536,-51.1747,82.0
2023-10-15,-1.4112,-48.4395,27.0
2020-08-07,-20.2708,-40.3058,0.0
2024-01-21,-10.9525,-37.0544,0.0
2024-03-02,-20.4472,-54.7226,50.0
2021-01-25,0.035,-51.0889,86.0
2022-09-26,-27.6025,-48.6201,63.0
2023-01-20,-25.4486,-49.2306,79.0
2021-10-19,-3.1033,-60.0164,37.0
2023-05-10,-7.1653,-34.8156,49.0
2022-06-08,-27.6025,-48.6201,63.0
2023-11-25,-10.9525,-37.0544,0.0
2024-08-06,-2.5267,-44.2136,68.0
2020-10-16,-20.2708,-40.3058,0.0
2023-04-02,-15.5593,-56.063,77.0
2024-02-22,-10.1478,-48.3144,75.0
2021-08-15,-3.1033,-60.0164,37.0
2024-08-20,-2.5267,-44.2136,68.0
2019-01-06,-22.9883,-43.1906,0.0
2019-03-17,-5.8372,-35.2081,26.0
2021-02-01,-22.3581,-49.0289,32.0
2020-08-14,-1.4112,-48.4395,27.0
2024-06-21,-16.6428,-49.2203,78.0
2021-02-10,-27.6025,-48.6201,63.0
2021-06-14,-27.6025,-48.6201,63.0
2024-05-27,-20.4472,-54.7226,50.0
2019-10-07,-15.7893,-47.9258,84.0
2019-12-02,-10.9524,-37.0543,0.0
2023-05-10,-5.8372,-35.2081,26.0
2022-05-08,-30.0536,-51.1747,82.0
2021-11-23,-20.2708,-40.3058,0.0
2022-08-29,-8.7936,-63.8458,72.0
2021-08-18,-25.4486,-49.2306,79.0
2019-08-28,-1.4112,-48.4395,27.0
2019-08-30,-20.4472,-54.7226,50.0
2020-09-23,-22.9883,-43.1906,0.0
2024-02-28,-25.4486,-49.2306,79.0
2020-09-25,-3.1036,-60.0156,37.0
2024-02-24,-22.3581,-49.0289,32.0
2019-05-07,-3.1036,-60.0156,37.0
2023-09-06,-5.0347,-42.8014,62.0
2021-07-05,-15.7894,-47.9258,84.0
2019-05-19,0.035,-51.0888,86.0
2022-12-19,-10.1478,-48.3144,75.0
2019-01-02,-15.7893,-47.9258,84.0
2019-05-29,-7.1654,-34.8156,49.0
2022-11-23,-19.98,-43.9586,44.0
2023-09-27,-5.8372,-35.2081,26.0
2022-04-14,-25.4486,-49.2306,79.0
2019-12-15,-10.9524,-37.0543,0.0
2019-05-06,-25.4487,-49.2306,79.0
2019-04-01,-15.5593,-56.063,77.0
2022-12-16,-22.9883,-43.1906,0.0
2021-09-11,-25.4486,-49.2306,79.0
2024-03-25,-19.98,-43.9586,44.0
2022-01-29,-22.9883,-43.1906,0.0
2021-06-29,-9.5511,-35.7703,64.0
2023-12-22,-15.5593,-56.063,77.0
2020-02-09,-9.9578,-68.1653,71.0
2019-09-23,-1.4112,-48.4395,27.0
2020-12-04,-25.4487,-49.2306,79.0
2020-11-27,0.035,-51.0888,86.0
2021-05-27,-30.0536,-51.1747,82.0
2024-01-16,0.035,-51.0889,86.0
2022-11-12,0.035,-51.0889,86.0
2020-08-08,-15.7893,-47.9258,84.0
2023-03-09,-5.0347,-42.8014,62.0
2020-06-12,-15.5593,-56.063,77.0
2019-04-21,-10.9524,-37.0543,0.0
2019-09-23,-19.98,-43.9587,44.0
2020-04-02,0.035,-51.0888,86.0
2021-01-31,-1.4112,-48.4395,27.0
2020-10-11,-1.4112,-48.4395,27.0
2019-07-26,-8.7937,-63.8459,72.0
2020-05-26,2.8169,-60.6908,0.0
2023-06-25,-22.3581,-49.0289,32.0
2024-06-12,-1.4112,-48.4395,27.0
2020-09-04,-3.1036,-60.0156,37.0
